timestamp,bin_id,location,fill_level,weight_kg,temperature,battery_level,latitude,longitude,status
2026-08-10T03:44:53.288573,BIN_019,Kundapura,31,18.62,31.4,25,13.346541,74.799855,Normal
2026-08-10T03:45:53.288573,BIN_003,Udupi,18,10.13,35.4,54,13.36047,74.748956,Normal
2026-08-10T03:46:53.288573,BIN_003,Udupi,63,31.87,34.06,94,13.36047,74.748956,Normal
2026-08-10T03:47:53.288573,BIN_013,Brahmagiri,70,52.72,30.73,59,13.314129,74.74159,Warning
2026-08-10T03:48:53.288573,BIN_017,Udupi,19,9.03,39.47,32,13.379624,74.705957,Normal
2026-08-10T03:49:53.288573,BIN_011,Udupi,27,16.92,28.22,35,13.327527,74.745716,Normal
2026-08-10T03:50:53.288573,BIN_009,Kundapura,81,54.5,27.01,21,13.352052,74.799791,Warning
2026-08-10T03:51:53.288573,BIN_020,Malpe,72,29.07,33.2,100,13.33064,74.707462,Warning
2026-08-10T03:52:53.288573,BIN_002,Malpe,21,11.68,39.93,94,13.386811,74.702684,Normal
2026-08-10T03:53:53.288573,BIN_014,Malpe,12,7.71,28.23,39,13.333329,74.703057,Normal
2026-08-10T03:54:53.288573,BIN_010,Udupi,84,42.6,36.18,85,13.328038,74.706134,Warning
2026-08-10T03:55:53.288573,BIN_003,Udupi,85,55.17,33.69,63,13.36047,74.748956,Warning
2026-08-10T03:56:53.288573,BIN_002,Malpe,82,52.83,38.99,45,13.386811,74.702684,Warning
2026-08-10T03:57:53.288573,BIN_007,Manipal,73,57.02,28.5,79,13.340145,74.721582,Warning
2026-08-10T03:58:53.288573,BIN_007,Manipal,48,28.41,28.92,30,13.340145,74.721582,Normal
2026-08-10T03:59:53.288573,BIN_010,Udupi,80,48.42,31.26,41,13.328038,74.706134,Warning
2026-08-10T04:00:53.288573,BIN_010,Udupi,50,39.33,26.61,40,13.328038,74.706134,Normal
2026-08-10T04:01:53.288573,BIN_003,Udupi,68,42.87,36.15,62,13.36047,74.748956,Normal
2026-08-10T04:02:53.288573,BIN_018,Malpe,61,36.78,25.67,32,13.375596,74.737794,Normal
2026-08-10T04:03:53.288573,BIN_017,Udupi,10,6.22,27.02,40,13.379624,74.705957,Normal
2026-08-10T04:04:53.288573,BIN_019,Kundapura,56,36.2,25.17,83,13.346541,74.799855,Normal
2026-08-10T04:05:53.288573,BIN_001,Malpe,23,15.75,39.55,49,13.312241,74.739286,Normal
2026-08-10T04:06:53.288573,BIN_005,Malpe,30,18.34,26.64,56,13.351108,74.766898,Normal
2026-08-10T04:07:53.288573,BIN_014,Malpe,95,52.63,25.52,37,13.333329,74.703057,Overflow Risk
2026-08-10T04:08:53.288573,BIN_012,Udupi,88,55.96,38.93,63,13.300498,74.776004,Warning
2026-08-10T04:09:53.288573,BIN_001,Malpe,50,21.43,38.07,94,13.312241,74.739286,Normal
2026-08-10T04:10:53.288573,BIN_001,Malpe,70,46.21,26.42,43,13.312241,74.739286,Warning
2026-08-10T04:11:53.288573,BIN_014,Malpe,39,19.34,32.81,62,13.333329,74.703057,Normal
2026-08-10T04:12:53.288573,BIN_019,Kundapura,45,35.8,26.76,95,13.346541,74.799855,Normal
2026-08-10T04:13:53.288573,BIN_004,Manipal,71,49.74,29.15,68,13.370795,74.705158,Warning
2026-08-10T04:14:53.288573,BIN_008,Udupi,66,40.03,30.96,71,13.386612,74.743895,Normal
2026-08-10T04:15:53.288573,BIN_016,Brahmagiri,88,61.73,37.46,66,13.344545,74.718646,Warning
2026-08-10T04:16:53.288573,BIN_017,Udupi,48,33.28,36.34,46,13.379624,74.705957,Normal
2026-08-10T04:17:53.288573,BIN_014,Malpe,20,8.67,32.28,69,13.333329,74.703057,Normal
2026-08-10T04:18:53.288573,BIN_004,Manipal,56,28.45,35.79,43,13.370795,74.705158,Normal
2026-08-10T04:19:53.288573,BIN_020,Malpe,56,27.35,27.71,76,13.33064,74.707462,Normal
2026-08-10T04:20:53.288573,BIN_018,Malpe,68,46.51,30.1,98,13.375596,74.737794,Normal
2026-08-10T04:21:53.288573,BIN_012,Udupi,31,22.01,32.89,47,13.300498,74.776004,Normal
2026-08-10T04:22:53.288573,BIN_016,Brahmagiri,49,19.68,31.15,42,13.344545,74.718646,Normal
2026-08-10T04:23:53.288573,BIN_007,Manipal,80,53.77,37.61,41,13.340145,74.721582,Warning
2026-08-10T04:24:53.288573,BIN_004,Manipal,75,43.03,34.53,95,13.370795,74.705158,Warning
2026-08-10T04:25:53.288573,BIN_005,Malpe,99,70.93,29.02,73,13.351108,74.766898,Overflow Risk
2026-08-10T04:26:53.288573,BIN_014,Malpe,94,67.11,37.06,28,13.333329,74.703057,Overflow Risk
2026-08-10T04:27:53.288573,BIN_004,Manipal,96,40.33,34.33,21,13.370795,74.705158,Overflow Risk
2026-08-10T04:28:53.288573,BIN_016,Brahmagiri,94,54.89,37.22,65,13.344545,74.718646,Overflow Risk
2026-08-10T04:29:53.288573,BIN_015,Udupi,21,13.0,27.12,86,13.361485,74.77039,Normal
2026-08-10T04:30:53.288573,BIN_018,Malpe,21,10.38,34.47,28,13.375596,74.737794,Normal
2026-08-10T04:31:53.288573,BIN_011,Udupi,78,56.92,37.05,83,13.327527,74.745716,Warning
2026-08-10T04:32:53.288573,BIN_011,Udupi,15,11.07,35.5,51,13.327527,74.745716,Normal
2026-08-10T04:33:53.288573,BIN_014,Malpe,42,30.2,34.45,81,13.333329,74.703057,Normal
2026-08-10T04:34:53.288573,BIN_014,Malpe,53,38.1,30.01,68,13.333329,74.703057,Normal
2026-08-10T04:35:53.288573,BIN_020,Malpe,49,21.17,29.5,68,13.33064,74.707462,Normal
2026-08-10T04:36:53.288573,BIN_002,Malpe,19,10.72,27.06,58,13.386811,74.702684,Normal
2026-08-10T04:37:53.288573,BIN_012,Udupi,60,45.78,29.71,60,13.300498,74.776004,Normal
2026-08-10T04:38:53.288573,BIN_005,Malpe,53,22.71,33.4,44,13.351108,74.766898,Normal
2026-08-10T04:39:53.288573,BIN_015,Udupi,14,7.02,34.82,86,13.361485,74.77039,Normal
2026-08-10T04:40:53.288573,BIN_012,Udupi,49,35.49,27.67,83,13.300498,74.776004,Normal
2026-08-10T04:41:53.288573,BIN_003,Udupi,64,34.67,39.65,54,13.36047,74.748956,Normal
2026-08-10T04:42:53.288573,BIN_007,Manipal,42,25.91,34.38,42,13.340145,74.721582,Normal
2026-08-10T04:43:53.288573,BIN_014,Malpe,88,69.9,37.04,79,13.333329,74.703057,Warning
2026-08-10T04:44:53.288573,BIN_005,Malpe,64,47.0,25.67,49,13.351108,74.766898,Normal
2026-08-10T04:45:53.288573,BIN_019,Kundapura,12,8.73,30.39,91,13.346541,74.799855,Normal
2026-08-10T04:46:53.288573,BIN_002,Malpe,16,8.4,27.13,85,13.386811,74.702684,Normal
2026-08-10T04:47:53.288573,BIN_009,Kundapura,22,13.21,37.26,91,13.352052,74.799791,Normal
2026-08-10T04:48:53.288573,BIN_020,Malpe,82,59.25,32.08,92,13.33064,74.707462,Warning
2026-08-10T04:49:53.288573,BIN_012,Udupi,47,30.38,31.79,20,13.300498,74.776004,Normal
2026-08-10T04:50:53.288573,BIN_007,Manipal,41,27.05,29.12,53,13.340145,74.721582,Normal
2026-08-10T04:51:53.288573,BIN_017,Udupi,30,21.52,35.11,55,13.379624,74.705957,Normal
2026-08-10T04:52:53.288573,BIN_004,Manipal,28,11.49,39.82,46,13.370795,74.705158,Normal
2026-08-10T04:53:53.288573,BIN_007,Manipal,46,35.01,36.46,59,13.340145,74.721582,Normal
2026-08-10T04:54:53.288573,BIN_013,Brahmagiri,29,17.9,37.29,65,13.314129,74.74159,Normal
2026-08-10T04:55:53.288573,BIN_009,Kundapura,99,63.11,36.71,55,13.352052,74.799791,Overflow Risk
2026-08-10T04:56:53.288573,BIN_011,Udupi,18,10.57,29.77,88,13.327527,74.745716,Normal
2026-08-10T04:57:53.288573,BIN_006,Manipal,13,9.39,31.21,87,13.389592,74.795714,Normal
2026-08-10T04:58:53.288573,BIN_012,Udupi,46,32.27,26.44,92,13.300498,74.776004,Normal
2026-08-10T04:59:53.288573,BIN_010,Udupi,34,13.78,29.71,34,13.328038,74.706134,Normal
2026-08-10T05:00:53.288573,BIN_002,Malpe,33,17.77,26.9,67,13.386811,74.702684,Normal
2026-08-10T05:01:53.288573,BIN_017,Udupi,83,41.2,33.45,80,13.379624,74.705957,Warning
2026-08-10T05:02:53.288573,BIN_009,Kundapura,91,46.78,37.72,90,13.352052,74.799791,Overflow Risk
2026-08-10T05:03:53.288573,BIN_009,Kundapura,53,39.43,28.5,53,13.352052,74.799791,Normal
2026-08-10T05:04:53.288573,BIN_017,Udupi,93,72.83,33.44,27,13.379624,74.705957,Overflow Risk
2026-08-10T05:05:53.288573,BIN_002,Malpe,31,14.24,36.12,60,13.386811,74.702684,Normal
2026-08-10T05:06:53.288573,BIN_015,Udupi,13,8.21,25.53,69,13.361485,74.77039,Normal
2026-08-10T05:07:53.288573,BIN_007,Manipal,49,19.7,38.13,27,13.340145,74.721582,Normal
2026-08-10T05:08:53.288573,BIN_016,Brahmagiri,59,29.91,27.31,52,13.344545,74.718646,Normal
2026-08-10T05:09:53.288573,BIN_020,Malpe,18,8.79,29.33,32,13.33064,74.707462,Normal
2026-08-10T05:10:53.288573,BIN_020,Malpe,89,68.45,38.36,56,13.33064,74.707462,Warning
2026-08-10T05:11:53.288573,BIN_002,Malpe,68,48.2,34.8,98,13.386811,74.702684,Normal
2026-08-10T05:12:53.288573,BIN_015,Udupi,50,35.5,39.84,100,13.361485,74.77039,Normal
2026-08-10T05:13:53.288573,BIN_018,Malpe,91,52.64,27.77,84,13.375596,74.737794,Overflow Risk
2026-08-10T05:14:53.288573,BIN_007,Manipal,68,52.53,36.41,61,13.340145,74.721582,Normal
2026-08-10T05:15:53.288573,BIN_005,Malpe,47,33.26,27.04,83,13.351108,74.766898,Normal
2026-08-10T05:16:53.288573,BIN_012,Udupi,98,66.69,36.86,30,13.300498,74.776004,Overflow Risk
2026-08-10T05:17:53.288573,BIN_013,Brahmagiri,21,10.2,28.39,42,13.314129,74.74159,Normal
2026-08-10T05:18:53.288573,BIN_002,Malpe,93,60.18,27.49,44,13.386811,74.702684,Overflow Risk
2026-08-10T05:19:53.288573,BIN_009,Kundapura,26,15.61,29.68,22,13.352052,74.799791,Normal
2026-08-10T05:20:53.288573,BIN_007,Manipal,65,42.06,32.82,20,13.340145,74.721582,Normal
2026-08-10T05:21:53.288573,BIN_003,Udupi,26,11.24,33.85,70,13.36047,74.748956,Normal
2026-08-10T05:22:53.288573,BIN_007,Manipal,26,18.84,25.67,76,13.340145,74.721582,Normal
2026-08-10T05:23:53.288573,BIN_017,Udupi,83,63.27,37.36,56,13.379624,74.705957,Warning
2026-08-10T05:24:53.288573,BIN_014,Malpe,22,11.28,34.42,52,13.333329,74.703057,Normal
2026-08-10T05:25:53.288573,BIN_012,Udupi,35,15.78,34.41,25,13.300498,74.776004,Normal
2026-08-10T05:26:53.288573,BIN_017,Udupi,28,12.94,27.8,80,13.379624,74.705957,Normal
2026-08-10T05:27:53.288573,BIN_006,Manipal,31,16.85,35.27,57,13.389592,74.795714,Normal
2026-08-10T05:28:53.288573,BIN_007,Manipal,87,54.01,35.43,59,13.340145,74.721582,Warning
2026-08-10T05:29:53.288573,BIN_010,Udupi,100,63.09,36.53,24,13.328038,74.706134,Overflow Risk
2026-08-10T05:30:53.288573,BIN_009,Kundapura,61,26.24,37.59,96,13.352052,74.799791,Normal
2026-08-10T05:31:53.288573,BIN_017,Udupi,26,10.71,25.13,71,13.379624,74.705957,Normal
2026-08-10T05:32:53.288573,BIN_018,Malpe,97,68.91,30.28,48,13.375596,74.737794,Overflow Risk
2026-08-10T05:33:53.288573,BIN_020,Malpe,90,45.32,35.17,69,13.33064,74.707462,Overflow Risk
2026-08-10T05:34:53.288573,BIN_019,Kundapura,13,9.18,32.29,99,13.346541,74.799855,Normal
2026-08-10T05:35:53.288573,BIN_009,Kundapura,11,8.63,33.3,39,13.352052,74.799791,Normal
2026-08-10T05:36:53.288573,BIN_004,Manipal,79,58.72,25.94,32,13.370795,74.705158,Warning
2026-08-10T05:37:53.288573,BIN_020,Malpe,20,9.67,34.69,84,13.33064,74.707462,Normal
2026-08-10T05:38:53.288573,BIN_014,Malpe,52,35.87,25.77,39,13.333329,74.703057,Normal
2026-08-10T05:39:53.288573,BIN_006,Manipal,26,17.76,25.32,82,13.389592,74.795714,Normal
2026-08-10T05:40:53.288573,BIN_016,Brahmagiri,18,13.15,29.33,100,13.344545,74.718646,Normal
2026-08-10T05:41:53.288573,BIN_009,Kundapura,82,34.62,38.29,73,13.352052,74.799791,Warning
2026-08-10T05:42:53.288573,BIN_009,Kundapura,36,26.21,27.63,48,13.352052,74.799791,Normal
2026-08-10T05:43:53.288573,BIN_019,Kundapura,32,13.94,36.56,78,13.346541,74.799855,Normal
2026-08-10T05:44:53.288573,BIN_008,Udupi,57,36.43,35.14,40,13.386612,74.743895,Normal
2026-08-10T05:45:53.288573,BIN_008,Udupi,34,16.94,38.8,77,13.386612,74.743895,Normal
2026-08-10T05:46:53.288573,BIN_017,Udupi,93,63.28,25.13,98,13.379624,74.705957,Overflow Risk
2026-08-10T05:47:53.288573,BIN_018,Malpe,29,22.22,31.24,79,13.375596,74.737794,Normal
2026-08-10T05:48:53.288573,BIN_001,Malpe,31,12.4,32.98,33,13.312241,74.739286,Normal
2026-08-10T05:49:53.288573,BIN_015,Udupi,12,9.22,31.18,84,13.361485,74.77039,Normal
2026-08-10T05:50:53.288573,BIN_012,Udupi,38,24.48,33.57,39,13.300498,74.776004,Normal
2026-08-10T05:51:53.288573,BIN_005,Malpe,40,28.85,39.25,81,13.351108,74.766898,Normal
2026-08-10T05:52:53.288573,BIN_017,Udupi,63,38.02,38.86,24,13.379624,74.705957,Normal
2026-08-10T05:53:53.288573,BIN_005,Malpe,62,48.41,25.21,88,13.351108,74.766898,Normal
2026-08-10T05:54:53.288573,BIN_017,Udupi,42,21.08,25.06,69,13.379624,74.705957,Normal
2026-08-10T05:55:53.288573,BIN_010,Udupi,100,76.52,25.09,72,13.328038,74.706134,Overflow Risk
2026-08-10T05:56:53.288573,BIN_004,Manipal,50,38.94,38.09,45,13.370795,74.705158,Normal
2026-08-10T05:57:53.288573,BIN_020,Malpe,53,23.35,27.61,83,13.33064,74.707462,Normal
2026-08-10T05:58:53.288573,BIN_007,Manipal,79,40.05,26.77,54,13.340145,74.721582,Warning
2026-08-10T05:59:53.288573,BIN_004,Manipal,56,33.36,26.07,66,13.370795,74.705158,Normal
2026-08-10T06:00:53.288573,BIN_013,Brahmagiri,25,10.52,39.53,24,13.314129,74.74159,Normal
2026-08-10T06:01:53.288573,BIN_002,Malpe,29,13.73,36.0,75,13.386811,74.702684,Normal
2026-08-10T06:02:53.288573,BIN_018,Malpe,29,22.37,39.47,75,13.375596,74.737794,Normal
2026-08-10T06:03:53.288573,BIN_005,Malpe,13,6.96,29.25,82,13.351108,74.766898,Normal
2026-08-10T06:04:53.288573,BIN_019,Kundapura,45,26.51,36.99,52,13.346541,74.799855,Normal
2026-08-10T06:05:53.288573,BIN_003,Udupi,17,10.88,32.55,26,13.36047,74.748956,Normal
2026-08-10T06:06:53.288573,BIN_017,Udupi,18,9.3,29.9,97,13.379624,74.705957,Normal
2026-08-10T06:07:53.288573,BIN_001,Malpe,36,23.45,29.71,80,13.312241,74.739286,Normal
2026-08-10T06:08:53.288573,BIN_014,Malpe,67,39.1,28.91,92,13.333329,74.703057,Normal
2026-08-10T06:09:53.288573,BIN_014,Malpe,51,31.94,27.98,83,13.333329,74.703057,Normal
2026-08-10T06:10:53.288573,BIN_001,Malpe,33,21.6,25.39,41,13.312241,74.739286,Normal
2026-08-10T06:11:53.288573,BIN_009,Kundapura,22,9.36,25.5,34,13.352052,74.799791,Normal
2026-08-10T06:12:53.288573,BIN_002,Malpe,85,55.84,30.76,39,13.386811,74.702684,Warning
2026-08-10T06:13:53.288573,BIN_002,Malpe,79,47.45,31.61,58,13.386811,74.702684,Warning
2026-08-10T06:14:53.288573,BIN_009,Kundapura,73,42.31,35.82,55,13.352052,74.799791,Warning
2026-08-10T06:15:53.288573,BIN_006,Manipal,62,37.85,28.96,55,13.389592,74.795714,Normal
2026-08-10T06:16:53.288573,BIN_004,Manipal,50,32.1,29.9,51,13.370795,74.705158,Normal
2026-08-10T06:17:53.288573,BIN_015,Udupi,93,64.15,37.33,72,13.361485,74.77039,Overflow Risk
2026-08-10T06:18:53.288573,BIN_008,Udupi,37,28.61,37.15,78,13.386612,74.743895,Normal
2026-08-10T06:19:53.288573,BIN_018,Malpe,47,37.43,28.33,55,13.375596,74.737794,Normal
2026-08-10T06:20:53.288573,BIN_002,Malpe,66,27.08,25.78,46,13.386811,74.702684,Normal
2026-08-10T06:21:53.288573,BIN_006,Manipal,84,53.33,29.73,59,13.389592,74.795714,Warning
2026-08-10T06:22:53.288573,BIN_012,Udupi,19,15.17,39.2,66,13.300498,74.776004,Normal
2026-08-10T06:23:53.288573,BIN_014,Malpe,33,14.09,39.38,56,13.333329,74.703057,Normal
2026-08-10T06:24:53.288573,BIN_006,Manipal,88,43.37,27.91,28,13.389592,74.795714,Warning
2026-08-10T06:25:53.288573,BIN_020,Malpe,20,12.03,35.42,94,13.33064,74.707462,Normal
2026-08-10T06:26:53.288573,BIN_012,Udupi,31,14.51,26.46,82,13.300498,74.776004,Normal
2026-08-10T06:27:53.288573,BIN_006,Manipal,66,33.45,25.64,66,13.389592,74.795714,Normal
2026-08-10T06:28:53.288573,BIN_009,Kundapura,85,54.56,29.09,27,13.352052,74.799791,Warning
2026-08-10T06:29:53.288573,BIN_020,Malpe,98,48.33,27.55,53,13.33064,74.707462,Overflow Risk
2026-08-10T06:30:53.288573,BIN_013,Brahmagiri,22,12.65,31.67,52,13.314129,74.74159,Normal
2026-08-10T06:31:53.288573,BIN_006,Manipal,96,71.25,29.4,24,13.389592,74.795714,Overflow Risk
2026-08-10T06:32:53.288573,BIN_012,Udupi,54,41.65,26.47,62,13.300498,74.776004,Normal
2026-08-10T06:33:53.288573,BIN_016,Brahmagiri,88,57.48,29.97,25,13.344545,74.718646,Warning
2026-08-10T06:34:53.288573,BIN_011,Udupi,92,70.73,28.95,90,13.327527,74.745716,Overflow Risk
2026-08-10T06:35:53.288573,BIN_019,Kundapura,93,42.5,25.83,57,13.346541,74.799855,Overflow Risk
2026-08-10T06:36:53.288573,BIN_011,Udupi,18,9.53,38.63,62,13.327527,74.745716,Normal
2026-08-10T06:37:53.288573,BIN_020,Malpe,36,27.14,32.7,60,13.33064,74.707462,Normal
2026-08-10T06:38:53.288573,BIN_005,Malpe,37,24.79,32.47,63,13.351108,74.766898,Normal
2026-08-10T06:39:53.288573,BIN_017,Udupi,32,13.25,33.59,58,13.379624,74.705957,Normal
2026-08-10T06:40:53.288573,BIN_018,Malpe,80,54.17,33.76,38,13.375596,74.737794,Warning
2026-08-10T06:41:53.288573,BIN_009,Kundapura,28,21.86,30.92,67,13.352052,74.799791,Normal
2026-08-10T06:42:53.288573,BIN_011,Udupi,61,46.57,31.4,65,13.327527,74.745716,Normal
2026-08-10T06:43:53.288573,BIN_005,Malpe,97,76.93,33.49,94,13.351108,74.766898,Overflow Risk
2026-08-10T06:44:53.288573,BIN_004,Manipal,29,21.16,32.16,73,13.370795,74.705158,Normal
2026-08-10T06:45:53.288573,BIN_020,Malpe,90,66.46,27.02,56,13.33064,74.707462,Overflow Risk
2026-08-10T06:46:53.288573,BIN_009,Kundapura,38,23.91,33.44,80,13.352052,74.799791,Normal
2026-08-10T06:47:53.288573,BIN_016,Brahmagiri,52,33.46,36.89,58,13.344545,74.718646,Normal
2026-08-10T06:48:53.288573,BIN_004,Manipal,32,13.1,37.68,57,13.370795,74.705158,Normal
2026-08-10T06:49:53.288573,BIN_002,Malpe,26,20.03,36.83,33,13.386811,74.702684,Normal
2026-08-10T06:50:53.288573,BIN_020,Malpe,54,22.21,31.38,46,13.33064,74.707462,Normal
2026-08-10T06:51:53.288573,BIN_019,Kundapura,52,26.31,37.51,36,13.346541,74.799855,Normal
2026-08-10T06:52:53.288573,BIN_004,Manipal,49,27.94,26.69,43,13.370795,74.705158,Normal
2026-08-10T06:53:53.288573,BIN_016,Brahmagiri,72,44.03,26.78,45,13.344545,74.718646,Warning
2026-08-10T06:54:53.288573,BIN_008,Udupi,15,6.45,32.2,70,13.386612,74.743895,Normal
2026-08-10T06:55:53.288573,BIN_019,Kundapura,40,31.69,25.25,29,13.346541,74.799855,Normal
2026-08-10T06:56:53.288573,BIN_006,Manipal,76,53.58,39.72,25,13.389592,74.795714,Warning
2026-08-10T06:57:53.288573,BIN_005,Malpe,70,40.35,32.57,33,13.351108,74.766898,Warning
2026-08-10T06:58:53.288573,BIN_020,Malpe,85,48.24,36.09,81,13.33064,74.707462,Warning
2026-08-10T06:59:53.288573,BIN_019,Kundapura,95,62.83,29.16,27,13.346541,74.799855,Overflow Risk
2026-08-10T07:00:53.288573,BIN_017,Udupi,70,28.5,26.92,36,13.379624,74.705957,Warning
2026-08-10T07:01:53.288573,BIN_012,Udupi,27,13.87,37.07,38,13.300498,74.776004,Normal
2026-08-10T07:02:53.288573,BIN_015,Udupi,10,4.48,32.32,51,13.361485,74.77039,Normal
2026-08-10T07:03:53.288573,BIN_016,Brahmagiri,43,20.54,27.05,59,13.344545,74.718646,Normal
2026-08-10T07:04:53.288573,BIN_015,Udupi,45,25.05,29.82,32,13.361485,74.77039,Normal
2026-08-10T07:05:53.288573,BIN_017,Udupi,25,16.73,30.87,23,13.379624,74.705957,Normal
2026-08-10T07:06:53.288573,BIN_015,Udupi,41,19.4,26.7,22,13.361485,74.77039,Normal
2026-08-10T07:07:53.288573,BIN_014,Malpe,70,41.55,35.67,99,13.333329,74.703057,Warning
2026-08-10T07:08:53.288573,BIN_020,Malpe,76,53.23,34.6,51,13.33064,74.707462,Warning
2026-08-10T07:09:53.288573,BIN_007,Manipal,10,6.51,39.97,20,13.340145,74.721582,Normal
2026-08-10T07:10:53.288573,BIN_011,Udupi,45,28.3,27.87,93,13.327527,74.745716,Normal
2026-08-10T07:11:53.288573,BIN_003,Udupi,32,23.81,31.59,33,13.36047,74.748956,Normal
2026-08-10T07:12:53.288573,BIN_009,Kundapura,76,39.8,27.83,59,13.352052,74.799791,Warning
2026-08-10T07:13:53.288573,BIN_002,Malpe,26,12.33,35.54,67,13.386811,74.702684,Normal
2026-08-10T07:14:53.288573,BIN_008,Udupi,56,41.91,33.16,48,13.386612,74.743895,Normal
2026-08-10T07:15:53.288573,BIN_019,Kundapura,88,67.81,27.1,38,13.346541,74.799855,Warning
2026-08-10T07:16:53.288573,BIN_019,Kundapura,57,24.48,29.13,90,13.346541,74.799855,Normal
2026-08-10T07:17:53.288573,BIN_014,Malpe,65,30.1,31.33,22,13.333329,74.703057,Normal
2026-08-10T07:18:53.288573,BIN_005,Malpe,77,33.76,36.42,98,13.351108,74.766898,Warning
2026-08-10T07:19:53.288573,BIN_001,Malpe,51,35.31,35.92,93,13.312241,74.739286,Normal
2026-08-10T07:20:53.288573,BIN_015,Udupi,83,34.95,25.56,100,13.361485,74.77039,Warning
2026-08-10T07:21:53.288573,BIN_017,Udupi,60,25.83,31.16,82,13.379624,74.705957,Normal
2026-08-10T07:22:53.288573,BIN_013,Brahmagiri,86,45.6,35.81,100,13.314129,74.74159,Warning
2026-08-10T07:23:53.288573,BIN_012,Udupi,11,5.26,34.15,73,13.300498,74.776004,Normal
2026-08-10T07:24:53.288573,BIN_007,Manipal,50,32.88,27.88,88,13.340145,74.721582,Normal
2026-08-10T07:25:53.288573,BIN_004,Manipal,41,28.38,38.99,65,13.370795,74.705158,Normal
2026-08-10T07:26:53.288573,BIN_009,Kundapura,78,50.51,39.22,46,13.352052,74.799791,Warning
2026-08-10T07:27:53.288573,BIN_001,Malpe,14,7.95,26.69,79,13.312241,74.739286,Normal
